iron_acquisition-siderophore_synthesis__put_NRPS1_VF_corr	iron_acquisition-siderophore_synthesis__put_NRPS1_VF_corr
iron_acquisition-siderophore_synthesis__put_Q5D6D7_NRPS2_VF	iron_acquisition-siderophore_synthesis__put_Q5D6D7_NRPS2_VF
iron_acquisition-siderophore_synthesis__put_Q6CSN0_VF	iron_acquisition-siderophore_synthesis__put_Q6CSN0_VF
iron_acquisition-siderophore_synthesis__put_SidA1_V1	iron_acquisition-siderophore_synthesis__put_SidA1_V1
iron_acquisition-siderophore_synthesis__put_WP_010220689_VF	iron_acquisition-siderophore_synthesis__put_WP_010220689_VF
iron_acquisition-siderophore_synthesis__put_WP_010220690_VF	iron_acquisition-siderophore_synthesis__put_WP_010220690_VF
iron_acquisition-siderophore_synthesis__put_WP_010220691_VF	iron_acquisition-siderophore_synthesis__put_WP_010220691_VF
iron_acquisition-siderophore_synthesis__put_rumB_VF	iron_acquisition-siderophore_synthesis__put_rumB_VF
iron_acquisition-siderophore_transport__FecB-PvuB-vibrioferrin_transport	iron_acquisition-siderophore_transport__FecB-PvuB-vibrioferrin_transport
iron_acquisition-siderophore_transport__FecB-PvuB-vibrioferrin_transport	iron_acquisition-siderophore_synthesis__K23181
iron_acquisition-siderophore_transport__FeuB-FhuB-PvuC-CbrB-PvuD-FeuC-CbrC	iron_acquisition-siderophore_transport__FeuB-FhuB-PvuC-CbrB-PvuD-FeuC-CbrC
iron_acquisition-siderophore_transport__FhuB-FeuB-CbrB-PvuC-iron_ABC_transporter_periplasmic	iron_acquisition-siderophore_transport__FhuB-FeuB-CbrB-PvuC-iron_ABC_transporter_periplasmic
iron_acquisition-siderophore_transport__FpuCD-YusV-CbrD-FepC-FepE-PvuE-ABC_transporters_ATPase	iron_acquisition-siderophore_transport__FpuCD-YusV-CbrD-FepC-FepE-PvuE-ABC_transporters_ATPase
iron_acquisition-siderophore_transport__FpuCD-YusV-CbrD-FepC-FepE-PvuE-ABC_transporters_ATPase	iron_acquisition-siderophore_transport__FpuC-FhuC-FpuD-YusV-CbrD-FepC-PvuE-FecE-HatC-ATPase
iron_acquisition-siderophore_transport__FpuD-CbrD-FepC-FhuC-PvuDE-FecE-SstC-ViuC-Siderophore_ABC_transport	iron_acquisition-siderophore_transport__FpuD-CbrD-FepC-FhuC-PvuDE-FecE-SstC-ViuC-Siderophore_ABC_transport
iron_acquisition-siderophore_transport__FpvK-sid_Pyoverdine_uptake-rep	iron_acquisition-siderophore_transport__FpvK-sid_Pyoverdine_uptake-rep
iron_acquisition-siderophore_transport__K02012	iron_acquisition-siderophore_transport__K02012
iron_acquisition-siderophore_transport__K02014	iron_acquisition-siderophore_transport__K02014
iron_acquisition-siderophore_transport__K02016	iron_acquisition-siderophore_transport__K02016
iron_acquisition-siderophore_transport__K02361	iron_acquisition-siderophore_transport__K02361
iron_acquisition-siderophore_transport__K02362	iron_acquisition-siderophore_transport__K02362
iron_acquisition-siderophore_transport__K02364	iron_acquisition-siderophore_transport__K02364
iron_acquisition-siderophore_transport__K03894	iron_acquisition-siderophore_transport__K03894
iron_acquisition-siderophore_transport__K03895	iron_acquisition-siderophore_transport__K03895
iron_acquisition-siderophore_transport__K03896	iron_acquisition-siderophore_transport__K03896
iron_acquisition-siderophore_transport__K03897	iron_acquisition-siderophore_transport__K03897
iron_acquisition-siderophore_transport__K04778	iron_acquisition-siderophore_transport__K04778
iron_acquisition-siderophore_transport__K04781	iron_acquisition-siderophore_transport__K04781
iron_acquisition-siderophore_transport__K04782	iron_acquisition-siderophore_transport__K04782
iron_acquisition-siderophore_transport__K04783	iron_acquisition-siderophore_transport__K04783
iron_acquisition-siderophore_transport__K04784	iron_acquisition-siderophore_transport__K04784
iron_acquisition-siderophore_transport__K04785	iron_acquisition-siderophore_transport__K04785
iron_acquisition-siderophore_transport__K04786	iron_acquisition-siderophore_transport__K04786
iron_acquisition-siderophore_transport__K04787	iron_acquisition-siderophore_transport__K04787
iron_acquisition-siderophore_transport__K07243	iron_acquisition-siderophore_transport__K07243
iron_acquisition-siderophore_transport__K08197	iron_acquisition-siderophore_transport__K08197
iron_acquisition-siderophore_transport__LbtU-LvtA-PiuA-PirA-RhtA-ViuA	iron_acquisition-siderophore_transport__LbtU-LvtA-PiuA-PirA-RhtA-ViuA
iron_acquisition-siderophore_transport__LbtU_LbtB-legiobactin_receptor_2	iron_acquisition-siderophore_transport__LbtU_LbtB-legiobactin_receptor_2
iron_acquisition-siderophore_transport__NF040982	iron_acquisition-siderophore_transport__NF040982
iron_acquisition-siderophore_transport__NF040986	iron_acquisition-siderophore_transport__NF040986
iron_acquisition-siderophore_transport__NF040987	iron_acquisition-siderophore_transport__NF040987
iron_acquisition-siderophore_transport__PF00593-TonB_dependent_receptor-PiuA-PirA-FepA-RhtA	iron_acquisition-siderophore_transport__PF00593-TonB_dependent_receptor-PiuA-PirA-FepA-RhtA
iron_acquisition-siderophore_transport__PF01032-FecCD-YfhA-FpvE-YfeCD_transport_family	iron_acquisition-siderophore_transport__PF01032-FecCD-YfhA-FpvE-YfeCD_transport_family
iron_acquisition-siderophore_transport__PF01497_Peripla_BP_2-HatD-SsstD-PhuT-FhuD-HmuT-YfiY-FpuA-FatB-ViuP-CbrA	iron_acquisition-siderophore_transport__PF01497_Peripla_BP_2-HatD-SsstD-PhuT-FhuD-HmuT-YfiY-FpuA-FatB-ViuP-CbrA
iron_acquisition-siderophore_transport__PF06276-RhbCF-AcsD-IucA-IucC-PvsB-Ferric_iron_reductase_FhuF_like_transporter	iron_acquisition-siderophore_transport__PF06276-RhbCF-AcsD-IucA-IucC-PvsB-Ferric_iron_reductase_FhuF_like_transporter
iron_acquisition-siderophore_transport__PF07715_sub-TonB_dependent_siderophore_receptor_plug-PirA-PiuA-FepA-RhtA-LvtA	iron_acquisition-siderophore_transport__PF07715_sub-TonB_dependent_siderophore_receptor_plug-PirA-PiuA-FepA-RhtA-LvtA
iron_acquisition-siderophore_transport__PirA-siderophore_receptor-rep	iron_acquisition-siderophore_transport__PirA-siderophore_receptor-rep
iron_acquisition-siderophore_transport__PiuA-siderophore_receptor-rep	iron_acquisition-siderophore_transport__PiuA-siderophore_receptor-rep
iron_acquisition-siderophore_transport__PvuB-FecB_vibrioferrin_transport	iron_acquisition-siderophore_transport__PvuB-FecB_vibrioferrin_transport
iron_acquisition-siderophore_transport__PvuCD-FhuB-CbrBC-FeuB-CbrC-YfhA	iron_acquisition-siderophore_transport__PvuCD-FhuB-CbrBC-FeuB-CbrC-YfhA
iron_acquisition-siderophore_transport__PvuCD-FhuB-CbrBC-FeuBC	iron_acquisition-siderophore_transport__PvuCD-FhuB-CbrBC-FeuBC
iron_acquisition-siderophore_transport__PvuE-FecB-vibrioferrin_transport	iron_acquisition-siderophore_transport__PvuE-FecB-vibrioferrin_transport
iron_acquisition-siderophore_transport__PvuE-FecB-vibrioferrin_transport	iron_acquisition-siderophore_transport__FecE-PvuE-FhuC-CbrD-FepC-YusV-FpuD-FpuC-PiuA-PirA-FepA-RhtA
iron_acquisition-siderophore_transport__Sid_EntS_enterobactin_exporter_Ecoli_P24077_180603	iron_acquisition-siderophore_transport__Sid_EntS_enterobactin_exporter_Ecoli_P24077_180603
iron_acquisition-siderophore_transport__Sid_FptB_Ferripyochelin_uptake_Pseudomonas_aeruginosa_PA4220_180623	iron_acquisition-siderophore_transport__Sid_FptB_Ferripyochelin_uptake_Pseudomonas_aeruginosa_PA4220_180623
iron_acquisition-siderophore_transport__Sid_FptC_Ferripyochelin_uptake_Pseudomonas_aeruginosa_PA4219_180623	iron_acquisition-siderophore_transport__Sid_FptC_Ferripyochelin_uptake_Pseudomonas_aeruginosa_PA4219_180623
iron_acquisition-siderophore_transport__Sid_FptX_Ferripyochelin_uptake_Pseudomonas_aeruginosa_PA4218_180623	iron_acquisition-siderophore_transport__Sid_FptX_Ferripyochelin_uptake_Pseudomonas_aeruginosa_PA4218_180623
iron_acquisition-siderophore_transport__Sid_FpvC_metal_ion_transport_PA2407_Paeruginosa_PAO1_180602	iron_acquisition-siderophore_transport__Sid_FpvC_metal_ion_transport_PA2407_Paeruginosa_PAO1_180602
iron_acquisition-siderophore_transport__Sid_FpvD_ATPase_PA2408_Paeruginosa_PAO1_180602	iron_acquisition-siderophore_transport__Sid_FpvD_ATPase_PA2408_Paeruginosa_PAO1_180602
iron_acquisition-siderophore_transport__Sid_FpvF_metal_ion_transport_PA2410_Paeruginosa_PAO1_180602	iron_acquisition-siderophore_transport__Sid_FpvF_metal_ion_transport_PA2410_Paeruginosa_PAO1_180602
iron_acquisition-siderophore_transport__Sid_FpvG_iron_reductase_PA2403_Paeruginosa_PAO1_180602	iron_acquisition-siderophore_transport__Sid_FpvG_iron_reductase_PA2403_Paeruginosa_PAO1_180602
iron_acquisition-siderophore_transport__Sid_FpvJ_PA2405_Paeruginosa_PAO1_180602	iron_acquisition-siderophore_transport__Sid_FpvJ_PA2405_Paeruginosa_PAO1_180602
iron_acquisition-siderophore_transport__Sid_IroB_Shigella_dysenteriae_AAR13266.1_180606	iron_acquisition-siderophore_transport__Sid_IroB_Shigella_dysenteriae_AAR13266.1_180606
iron_acquisition-siderophore_transport__Sid_IroE_Shigella_dysenteriae_AAR13269.1_180606	iron_acquisition-siderophore_transport__Sid_IroE_Shigella_dysenteriae_AAR13269.1_180606
iron_acquisition-siderophore_transport__Sid_LbtC_Legiobactin_PAP2_superfamily_Legionella_oakridgensis_AHE65915.1_180604	iron_acquisition-siderophore_transport__Sid_LbtC_Legiobactin_PAP2_superfamily_Legionella_oakridgensis_AHE65915.1_180604
iron_acquisition-siderophore_transport__Sid_PvdR_Pyoverdine_export_Paeruginosa_PA2389_180623	iron_acquisition-siderophore_transport__Sid_PvdR_Pyoverdine_export_Paeruginosa_PA2389_180623
iron_acquisition-siderophore_transport__Sid_PvdT_Pyoverdine_export_Paeruginosa_PA2390_180623	iron_acquisition-siderophore_transport__Sid_PvdT_Pyoverdine_export_Paeruginosa_PA2390_180623
iron_acquisition-siderophore_transport__Sid_VabS_Vanchrobactin_Export_Vibrio_anguillarum_CAJ45638.1_180623	iron_acquisition-siderophore_transport__Sid_VabS_Vanchrobactin_Export_Vibrio_anguillarum_CAJ45638.1_180623
iron_acquisition-siderophore_transport__Sid_ViuB_Vibriobactin_siderophore_transport_utilization_protein_Vibrio_cholerae_A5F660.txt-nr	iron_acquisition-siderophore_transport__Sid_ViuB_Vibriobactin_siderophore_transport_utilization_protein_Vibrio_cholerae_A5F660.txt-nr
iron_acquisition-siderophore_transport__Sid_YqjH_NADPH-dep_ferric_chelate_reductase_enterobactin_Q46871_Escherichia_coli_180606	iron_acquisition-siderophore_transport__Sid_YqjH_NADPH-dep_ferric_chelate_reductase_enterobactin_Q46871_Escherichia_coli_180606
iron_acquisition-siderophore_transport__put_B4EXX6_V2	iron_acquisition-siderophore_transport__put_B4EXX6_V2
iron_acquisition-siderophore_transport__put_B4EXY3_V2	iron_acquisition-siderophore_transport__put_B4EXY3_V2
iron_acquisition-siderophore_transport__put_FcuA_V3_corr	iron_acquisition-siderophore_transport__put_FcuA_V3_corr
iron_acquisition-siderophore_transport__put_FhuA_V3_corr	iron_acquisition-siderophore_transport__put_FhuA_V3_corr
iron_acquisition-siderophore_transport__put_FhuA_V3_corr	iron_acquisition-siderophore_synthesis__PRK10044.1
iron_acquisition-siderophore_transport__put_FhuE_V2_corr	iron_acquisition-siderophore_transport__put_FhuE_V2_corr
iron_acquisition-siderophore_transport__put_FiuA_V3_corr	iron_acquisition-siderophore_transport__put_FiuA_V3_corr
iron_acquisition-siderophore_transport_potential__HasB-TonB_paralog_heme_uptake-rep	iron_acquisition-siderophore_transport_potential__HasB-TonB_paralog_heme_uptake-rep
iron_acquisition-siderophore_transport_potential__PF01618-MotA_TolQ_ExbB_proton_channel_family	iron_acquisition-siderophore_transport_potential__PF01618-MotA_TolQ_ExbB_proton_channel_family
iron_acquisition-siderophore_transport_potential__PF02472-ExbD	iron_acquisition-siderophore_transport_potential__PF02472-ExbD
iron_acquisition-siderophore_transport_potential__PF03544_TonB_C	iron_acquisition-siderophore_transport_potential__PF03544_TonB_C
iron_acquisition-siderophore_transport_potential__PF13103_TonB_2	iron_acquisition-siderophore_transport_potential__PF13103_TonB_2
iron_acquisition-siderophore_transport_potential__PF16031_TonB_N	iron_acquisition-siderophore_transport_potential__PF16031_TonB_N
iron_gene_regulation__PF01325-Iron_dependent_repressor-dtxR_family_N	iron_gene_regulation__PF01325-Iron_dependent_repressor-dtxR_family_N
iron_gene_regulation__PF01475-Iron_dependent_repressor-fur_family	iron_gene_regulation__PF01475-Iron_dependent_repressor-fur_family
iron_gene_regulation__PF02742-Iron_dependent_repressor-dtxR_family_metal_binding_domain	iron_gene_regulation__PF02742-Iron_dependent_repressor-dtxR_family_metal_binding_domain
iron_gene_regulation__PF04773_FecR	iron_gene_regulation__PF04773_FecR
iron_gene_regulation__PF09012_sub-FeoC_like_transcriptional_regulator	iron_gene_regulation__PF09012_sub-FeoC_like_transcriptional_regulator
iron_gene_regulation__Sid_FpvI_regulator_PA2387_Paeruginosa_PAO1_180620	iron_gene_regulation__Sid_FpvI_regulator_PA2387_Paeruginosa_PAO1_180620
iron_gene_regulation__Sid_FpvI_regulator_PA2387_Paeruginosa_PAO1_180620	iron_acquisition-siderophore_transport__Sid_FpvH_iron_release_PA2404_Paeruginosa_PAO1_180602
iron_gene_regulation__Sid_PchR_pyochelin_regulator_Pseudomonas_aeruginosa_PA4227_180623	iron_gene_regulation__Sid_PchR_pyochelin_regulator_Pseudomonas_aeruginosa_PA4227_180623
iron_gene_regulation__Sid_PvdS_regulator_Paeruginosa_PA2426_180620	iron_gene_regulation__Sid_PvdS_regulator_Paeruginosa_PA2426_180620
iron_gene_regulation__Sid_YqjI_regulator_for_YqjH_P64588_Escherichia_coli_180606	iron_gene_regulation__Sid_YqjI_regulator_for_YqjH_P64588_Escherichia_coli_180606
iron_oxidation__Cyc1	iron_oxidation__Cyc1
iron_oxidation__Cyc2_repCluster1	iron_oxidation__Cyc2_repCluster1
iron_oxidation__Cyc2_repCluster2	iron_oxidation__Cyc2_repCluster2
iron_oxidation__Cyc2_repCluster3	iron_oxidation__Cyc2_repCluster3
iron_oxidation__FoxA	iron_oxidation__FoxA
iron_oxidation__FoxB	iron_oxidation__FoxB
iron_oxidation__FoxC	iron_oxidation__FoxC
iron_oxidation__FoxE	iron_oxidation__FoxE
iron_oxidation__FoxY	iron_oxidation__FoxY
iron_oxidation__FoxZ	iron_oxidation__FoxZ
metal_resistance-copper__Cu_transport_ATPase_7	metal_resistance-copper__Cu_transport_ATPase_7
metal_resistance-copper__Cu_transport_ATPase_8	metal_resistance-copper__Cu_transport_ATPase_8
metal_resistance-copper__Cu_transport_ATPase_9	metal_resistance-copper__Cu_transport_ATPase_9
metal_resistance-copper__Cu_transport_mctB_1	metal_resistance-copper__Cu_transport_mctB_1
metal_resistance-copper__Cu_transport_ycnJ_1	metal_resistance-copper__Cu_transport_ycnJ_1
metal_resistance-magnesium__Mg_transport_ATPase_1	metal_resistance-magnesium__Mg_transport_ATPase_1
metal_resistance-magnesium__Mg_transport_corA_1	metal_resistance-magnesium__Mg_transport_corA_1
metal_resistance-manganese__Mn_binding_mntA_1	metal_resistance-manganese__Mn_binding_mntA_1
metal_resistance-manganese__Mn_transport_ATPase_1	metal_resistance-manganese__Mn_transport_ATPase_1
metal_resistance-mercury__Hg_reductase_1	metal_resistance-mercury__Hg_reductase_1
metal_resistance-mercury__Hg_transport_1	metal_resistance-mercury__Hg_transport_1
metal_resistance-mercury__Hg_transport_merT_4	metal_resistance-mercury__Hg_transport_merT_4
metal_resistance-mercury__Hg_transport_periplasmic_2	metal_resistance-mercury__Hg_transport_periplasmic_2
metal_resistance-molybdenum__Mo_binding_modA_1	metal_resistance-molybdenum__Mo_binding_modA_1
metal_resistance-multimetal__CdCoZn_ATPase_3	metal_resistance-multimetal__CdCoZn_ATPase_3
metal_resistance-multimetal__CdCoZn_antiport_2	metal_resistance-multimetal__CdCoZn_antiport_2
metal_resistance-multimetal__CdCoZn_efflux_czcA_1	metal_resistance-multimetal__CdCoZn_efflux_czcA_1
metal_resistance-multimetal__CdCoZn_efflux_czcA_1	metal_resistance-multimetal__CdCoZn_efflux_czcA_5
metal_resistance-multimetal__CdCoZn_efflux_czcB_1	metal_resistance-multimetal__CdCoZn_efflux_czcB_1
metal_resistance-multimetal__CdCoZn_efflux_czcB_2	metal_resistance-multimetal__CdCoZn_efflux_czcB_2
metal_resistance-multimetal__CdCoZn_efflux_czcC_1	metal_resistance-multimetal__CdCoZn_efflux_czcC_1
metal_resistance-multimetal__CdCoZn_efflux_czcD_1	metal_resistance-multimetal__CdCoZn_efflux_czcD_1
metal_resistance-multimetal__CoMg_protein_apaG_1	metal_resistance-multimetal__CoMg_protein_apaG_1
metal_resistance-multimetal__CuAg_cusA_1	metal_resistance-multimetal__CuAg_cusA_1
metal_resistance-multimetal__CuAg_cusA_1	metal_resistance-silver__Ag_efflux_silA_1
metal_resistance-multimetal__CuAg_cusB_1	metal_resistance-multimetal__CuAg_cusB_1
metal_resistance-multimetal__CuAg_cusC_1	metal_resistance-multimetal__CuAg_cusC_1
metal_resistance-multimetal__CuAg_cusC_1	metal_resistance-silver__Ag_lipoprotein_silC_1
metal_resistance-multimetal__CuAg_cusF_1	metal_resistance-multimetal__CuAg_cusF_1
metal_resistance-multimetal__CuNi_ATPase_1	metal_resistance-multimetal__CuNi_ATPase_1
metal_resistance-multimetal__MgCo_corC_1	metal_resistance-multimetal__MgCo_corC_1
metal_resistance-multimetal__NiCoCd_resistance_nccA_1	metal_resistance-multimetal__NiCoCd_resistance_nccA_1
metal_resistance-multimetal__NiCoCd_resistance_nccB_1	metal_resistance-multimetal__NiCoCd_resistance_nccB_1
metal_resistance-multimetal__NiCo_efflux_1	metal_resistance-multimetal__NiCo_efflux_1
metal_resistance-multimetal__NiCo_efflux_rcnA_3	metal_resistance-multimetal__NiCo_efflux_rcnA_3
metal_resistance-multimetal__NiCo_resistance_cnrA_1	metal_resistance-multimetal__NiCo_resistance_cnrA_1
metal_resistance-multimetal__NiCo_resistance_cnrC_3	metal_resistance-multimetal__NiCo_resistance_cnrC_3
metal_resistance-multimetal__ZnCdPb_ATPase_2	metal_resistance-multimetal__ZnCdPb_ATPase_2
metal_resistance-nickel__Ni_Import_nikE_1	metal_resistance-nickel__Ni_Import_nikE_1
metal_resistance-nickel__Ni_import_nikD_1	metal_resistance-nickel__Ni_import_nikD_1
metal_resistance-nickel__Ni_periplasmic_1	metal_resistance-nickel__Ni_periplasmic_1
metal_resistance-nickel__Ni_permease_nikB_1	metal_resistance-nickel__Ni_permease_nikB_1
metal_resistance-nickel__Ni_permease_nikC_1	metal_resistance-nickel__Ni_permease_nikC_1
metal_resistance-nickel__Ni_protein_hupE_2	metal_resistance-nickel__Ni_protein_hupE_2
metal_resistance-nickel__Ni_transport_nixA_1	metal_resistance-nickel__Ni_transport_nixA_1
metal_resistance-non-specific__Cation_ATPase_1	metal_resistance-non-specific__Cation_ATPase_1
metal_resistance-non-specific__Cation_efflux_fieF_1	metal_resistance-non-specific__Cation_efflux_fieF_1
metal_resistance-non-specific__Cation_symport_actP_1	metal_resistance-non-specific__Cation_symport_actP_1
metal_resistance-non-specific__Cation_tolerance_cutA_2	metal_resistance-non-specific__Cation_tolerance_cutA_2
metal_resistance-non-specific__Cation_transport_mntH_2	metal_resistance-non-specific__Cation_transport_mntH_2
metal_resistance-non-specific__FMN_reductase_arsH_2	metal_resistance-non-specific__FMN_reductase_arsH_2
metal_resistance-non-specific__Metal_binding_zinT_1	metal_resistance-non-specific__Metal_binding_zinT_1
metal_resistance-non-specific__Multidrug_efflux_yfmO_2	metal_resistance-non-specific__Multidrug_efflux_yfmO_2
metal_resistance-non-specific__Multidrug_resistance_mdtA_1	metal_resistance-non-specific__Multidrug_resistance_mdtA_1
metal_resistance-non-specific__Multidrug_resistance_mdtB_1	metal_resistance-non-specific__Multidrug_resistance_mdtB_1
metal_resistance-non-specific__Multidrug_resistance_mdtC_1	metal_resistance-non-specific__Multidrug_resistance_mdtC_1
metal_resistance-non-specific__Quinone_reductase_arsH_1	metal_resistance-non-specific__Quinone_reductase_arsH_1
metal_resistance-silver__Ag_ATPase_1	metal_resistance-silver__Ag_ATPase_1
metal_resistance-silver__Ag_membrane_silB_1	metal_resistance-silver__Ag_membrane_silB_1
metal_resistance-tellurite__Te_protein_klaB_1	metal_resistance-tellurite__Te_protein_klaB_1
metal_resistance-tellurite__Te_resistance_terA_1	metal_resistance-tellurite__Te_resistance_terA_1
metal_resistance-tellurite__Te_resistance_terB_2	metal_resistance-tellurite__Te_resistance_terB_2
metal_resistance-tellurite__Te_resistance_terC_1	metal_resistance-tellurite__Te_resistance_terC_1
metal_resistance-tellurite__Te_resistance_terD_1	metal_resistance-tellurite__Te_resistance_terD_1
metal_resistance-tellurite__Te_resistance_terE_1	metal_resistance-tellurite__Te_resistance_terE_1
metal_resistance-tellurite__Te_resistance_terZ_1	metal_resistance-tellurite__Te_resistance_terZ_1
iron_oxidation__MtoA	iron_oxidation__MtoA
iron_oxidation__MtrB_TIGR03509	iron_oxidation__MtrB_TIGR03509
iron_oxidation__sulfocyanin	iron_oxidation__sulfocyanin
iron_reduction__DFE_0448	iron_reduction__DFE_0448
iron_reduction__DFE_0449	iron_reduction__DFE_0449
iron_reduction__DFE_0450	iron_reduction__DFE_0450
iron_reduction__DFE_0451	iron_reduction__DFE_0451
iron_reduction__DFE_0461	iron_reduction__DFE_0461
iron_reduction__DFE_0462	iron_reduction__DFE_0462
iron_reduction__DFE_0463	iron_reduction__DFE_0463
iron_reduction__DFE_0464	iron_reduction__DFE_0464
iron_reduction__DFE_0465	iron_reduction__DFE_0465
iron_reduction__DmkA	iron_reduction__DmkA
iron_reduction__DmkB	iron_reduction__DmkB
iron_reduction__EetA	iron_reduction__EetA
iron_reduction__EetB	iron_reduction__EetB
iron_reduction__FmnA	iron_reduction__FmnA
iron_reduction__FmnB	iron_reduction__FmnB
iron_reduction__GACE_1845	iron_reduction__GACE_1845
iron_reduction__GACE_1846	iron_reduction__GACE_1846
iron_reduction__MtrA	iron_reduction__MtrA
iron_reduction__MtrC_TIGR03507	iron_reduction__MtrC_TIGR03507
iron_reduction__Ndh2	iron_reduction__Ndh2
iron_reduction__OmcF	iron_reduction__OmcF
iron_reduction__OmcS	iron_reduction__OmcS
iron_reduction__OmcZ	iron_reduction__OmcZ
iron_reduction__PplA	iron_reduction__PplA
iron_reduction__t4ap	iron_reduction__t4ap
iron_resistance__Fe_ferripyoverdine_receptor_1	iron_resistance__Fe_ferripyoverdine_receptor_1
iron_resistance__Fe_periplasmic_1	iron_resistance__Fe_periplasmic_1
iron_resistance__Fe_permease_efeU_1	iron_resistance__Fe_permease_efeU_1
iron_resistance__Fe_pyochelin_1	iron_resistance__Fe_pyochelin_1
iron_resistance__Fe_transport_1	iron_resistance__Fe_transport_1
iron_resistance__Fe_transport_1	iron_acquisition-iron_transport__Iron_uptake_YfeB_Chelated_iron_transport_system_membrane_protein_Q56953_Yersinia_pestis_180610
iron_resistance__Fe_transport_2	iron_resistance__Fe_transport_2
iron_resistance__Fe_transport_3	iron_resistance__Fe_transport_3
iron_resistance__Fe_transport_fbpB_1	iron_resistance__Fe_transport_fbpB_1
iron_resistance__Fe_transport_fbpC_1	iron_resistance__Fe_transport_fbpC_1
iron_resistance__Fe_transport_fecD_1	iron_resistance__Fe_transport_fecD_1
iron_resistance__Fe_transport_fecE_1	iron_resistance__Fe_transport_fecE_1
iron_storage__PF00210-Ferritin_like_domain	iron_storage__PF00210-Ferritin_like_domain
iron_storage__PF13668_Ferritin_like_domain	iron_storage__PF13668_Ferritin_like_domain
iron_storage__Transferrin_TbpB_binding_protein_Haemophilus_influenzae_P44971	iron_storage__Transferrin_TbpB_binding_protein_Haemophilus_influenzae_P44971
magnetosome_formation__MamA	magnetosome_formation__MamA
magnetosome_formation__MamB	magnetosome_formation__MamB
magnetosome_formation__MamE	magnetosome_formation__MamE
magnetosome_formation__MamI	magnetosome_formation__MamI
magnetosome_formation__MamK	magnetosome_formation__MamK
magnetosome_formation__MamL	magnetosome_formation__MamL
magnetosome_formation__MamM	magnetosome_formation__MamM
magnetosome_formation__MamO	magnetosome_formation__MamO
magnetosome_formation__MamP	magnetosome_formation__MamP
magnetosome_formation__MamQ	magnetosome_formation__MamQ
metal_resistance-arsenic__As_glutaredoxin_1	metal_resistance-arsenic__As_glutaredoxin_1
metal_resistance-arsenic__As_lyase_1	metal_resistance-arsenic__As_lyase_1
metal_resistance-arsenic__As_methyltransferase_2	metal_resistance-arsenic__As_methyltransferase_2
metal_resistance-arsenic__As_oxidase_aioA_3	metal_resistance-arsenic__As_oxidase_aioA_3
metal_resistance-arsenic__As_oxidase_aioB_2	metal_resistance-arsenic__As_oxidase_aioB_2
metal_resistance-arsenic__As_pump_1	metal_resistance-arsenic__As_pump_1
metal_resistance-arsenic__As_pump_5	metal_resistance-arsenic__As_pump_5
metal_resistance-arsenic__As_reductase_2	metal_resistance-arsenic__As_reductase_2
metal_resistance-arsenic__As_reductase_5	metal_resistance-arsenic__As_reductase_5
metal_resistance-arsenic__As_res_Acr3_1	metal_resistance-arsenic__As_res_Acr3_1
metal_resistance-arsenic__As_res_arsB_1	metal_resistance-arsenic__As_res_arsB_1
metal_resistance-chromium__Cr_transport_1	metal_resistance-chromium__Cr_transport_1
metal_resistance-chromium__Cr_transport_2	metal_resistance-chromium__Cr_transport_2
metal_resistance-cobalt_zinc_cadmium__Cd_ATPase_1	metal_resistance-cobalt_zinc_cadmium__Cd_ATPase_1
metal_resistance-cobalt_zinc_cadmium__Cd_protein_ygiW_1	metal_resistance-cobalt_zinc_cadmium__Cd_protein_ygiW_1
metal_resistance-cobalt_zinc_cadmium__Co_transport_nhlF_1	metal_resistance-cobalt_zinc_cadmium__Co_transport_nhlF_1
metal_resistance-cobalt_zinc_cadmium__Zn_binding_troA_1	metal_resistance-cobalt_zinc_cadmium__Zn_binding_troA_1
metal_resistance-cobalt_zinc_cadmium__Zn_import_znuC_1	metal_resistance-cobalt_zinc_cadmium__Zn_import_znuC_1
metal_resistance-cobalt_zinc_cadmium__Zn_transport_gufA_1	metal_resistance-cobalt_zinc_cadmium__Zn_transport_gufA_1
metal_resistance-cobalt_zinc_cadmium__Zn_transport_troB_1	metal_resistance-cobalt_zinc_cadmium__Zn_transport_troB_1
metal_resistance-cobalt_zinc_cadmium__Zn_transport_troC_1	metal_resistance-cobalt_zinc_cadmium__Zn_transport_troC_1
metal_resistance-cobalt_zinc_cadmium__Zn_transport_troD_1	metal_resistance-cobalt_zinc_cadmium__Zn_transport_troD_1
metal_resistance-cobalt_zinc_cadmium__Zn_transport_zitB_1	metal_resistance-cobalt_zinc_cadmium__Zn_transport_zitB_1
metal_resistance-cobalt_zinc_cadmium__Zn_transport_zupT_1	metal_resistance-cobalt_zinc_cadmium__Zn_transport_zupT_1
metal_resistance-cobalt_zinc_cadmium__Zn_uptake_znuA_1	metal_resistance-cobalt_zinc_cadmium__Zn_uptake_znuA_1
metal_resistance-cobalt_zinc_cadmium__Zn_uptake_znuB_1	metal_resistance-cobalt_zinc_cadmium__Zn_uptake_znuB_1
metal_resistance-cobalt_zinc_cadmium__Zn_uptake_znuC_1	metal_resistance-cobalt_zinc_cadmium__Zn_uptake_znuC_1
metal_resistance-copper__Cu_ATPase_1	metal_resistance-copper__Cu_ATPase_1
metal_resistance-copper__Cu_ATPase_2	metal_resistance-copper__Cu_ATPase_2
metal_resistance-copper__Cu_ATPase_4	metal_resistance-copper__Cu_ATPase_4
